question_id,question,sub_question,column_name,question_format,system_prompt_id,model_answer,categories,model_distribution,true_distribution,kl_divergence,cross_entropy,expected_text,subpopulation
58,How interested would you say you are in politics?,,Q199,single_select,civic_participant,Somewhat interested,"['Very interested', 'Somewhat interested', 'Not very interested', 'Not at all interested']","[0.258957511461767, 0.4269111480093384, 0.15706567026444734, 0.15706567026444734]","[0.11914893617021277, 0.43617021276595747, 0.32978723404255317, 0.1148936170212766]",0.1255731185159442,1.3553850216423973,Somewhat interested,cluster_1
69,"Listed below are various types of political systems. Please think about each one as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having the army rule,Q237,matrix_single_select,ai_research_assistant,Very bad,"['Very good', 'Fairly good', 'Fairly bad', 'Very bad']","[0.001433728243182357, 0.022466885049546692, 0.022466885049546692, 0.9536325016577242]","[0.012376237623762377, 0.039603960396039604, 0.2004950495049505, 0.7475247524752475]",0.3059304277718509,1.0278701822337803,Very bad,cluster_1
69,"Listed below are various types of political systems. Please think about each one as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having the army rule,Q237,matrix_single_select,survey_respondent,Very bad,"['Very good', 'Fairly good', 'Fairly bad', 'Very bad']","[0.0032681094995047543, 0.04528779351978793, 0.04528779351978793, 0.9061563034609192]","[0.012376237623762377, 0.039603960396039604, 0.2004950495049505, 0.7475247524752475]",0.1655985279038309,0.8875382823657603,Very bad,cluster_1
69,"Listed below are various types of political systems. Please think about each one as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having the army rule,Q237,matrix_single_select,values_reflection,Very bad,"['Very good', 'Fairly good', 'Fairly bad', 'Very bad']","[0.0016196140302866579, 0.12899123525541534, 0.12899123525541534, 0.7403979154588827]","[0.012376237623762377, 0.039603960396039604, 0.2004950495049505, 0.7475247524752475]",0.0739916212875005,0.7959313757494297,Very bad,cluster_1
69,"Listed below are various types of political systems. Please think about each one as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having the army rule,Q237,matrix_single_select,ai_opinion_simulator,Very bad,"['Very good', 'Fairly good', 'Fairly bad', 'Very bad']","[0.001816981813393888, 0.028481518802981554, 0.028481518802981554, 0.9412199805806429]","[0.012376237623762377, 0.039603960396039604, 0.2004950495049505, 0.7475247524752475]",0.2558376075462813,0.9777773620082107,Very bad,cluster_1
69,"Listed below are various types of political systems. Please think about each one as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having the army rule,Q237,matrix_single_select,civic_participant,Very bad,"['Very good', 'Fairly good', 'Fairly bad', 'Very bad']","[0.0012619500212058894, 0.1289958636251101, 0.1289958636251101, 0.7407463227285738]","[0.012376237623762377, 0.039603960396039604, 0.2004950495049505, 0.7475247524752475]",0.0767195671471385,0.7986593216090678,Very bad,cluster_1
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Feeling of responsibility,Q10,matrix_multi_select,ai_research_assistant,Important,"['Important', 'Not mentioned']","[0.9998765560255206, 0.00012344397447932502]","[0.5316934720908231, 0.46830652790917693]",3.52355785947231,4.214694740222627,Important,overall
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Feeling of responsibility,Q10,matrix_multi_select,survey_respondent,Important,"['Important', 'Not mentioned']","[0.9984986002376668, 0.0015013997623332738]","[0.5316934720908231, 0.46830652790917693]",2.354290128840194,3.0454270095905107,Important,overall
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Feeling of responsibility,Q10,matrix_multi_select,values_reflection,Important,"['Important', 'Not mentioned']","[0.9978168956537871, 0.0021831043462128873]","[0.5316934720908231, 0.46830652790917693]",2.1793426938571177,2.870479574607434,Important,overall
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Feeling of responsibility,Q10,matrix_multi_select,ai_opinion_simulator,Important,"['Important', 'Not mentioned']","[0.9997694666142993, 0.00023053338570057602]","[0.5316934720908231, 0.46830652790917693]",3.231106670057468,3.9222435508077846,Important,overall
2,"Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important?",Feeling of responsibility,Q10,matrix_multi_select,civic_participant,Important,"['Important', 'Not mentioned']","[0.9997694795787517, 0.0002305204212482339]","[0.5316934720908231, 0.46830652790917693]",3.231132999948504,3.922269880698821,Important,overall
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",One of my main goals in life has been to make my parents proud,Q27,matrix_likert,ai_research_assistant,Agree,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.1634350241550057, 0.8299915503786051, 0.0035927016608949414, 0.0021790837085332825, 0.0008016400969610182]","[0.10979228486646884, 0.45004945598417406, 0.3135509396636993, 0.06627101879327399, 0.06033630069238378]",1.5691630064096844,2.883958372313226,Agree,overall
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",One of my main goals in life has been to make my parents proud,Q27,matrix_likert,survey_respondent,Agree,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.1616798879698691, 0.8210782577003836, 0.008569758226224355, 0.002782193152808252, 0.0058899029507147385]","[0.10979228486646884, 0.45004945598417406, 0.3135509396636993, 0.06627101879327399, 0.06033630069238378]",1.166103721014642,2.4808990869181837,Agree,overall
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",One of my main goals in life has been to make my parents proud,Q27,matrix_likert,values_reflection,Agree,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.12254063552015329, 0.7051727006073925, 0.06839705685229339, 0.004372476514920937, 0.09951713050523989]","[0.10979228486646884, 0.45004945598417406, 0.3135509396636993, 0.06627101879327399, 0.06033630069238378]",0.4132118143950493,1.7280071802985908,Agree,overall
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",One of my main goals in life has been to make my parents proud,Q27,matrix_likert,ai_opinion_simulator,Agree,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.14765131260415196, 0.8496746259664728, 0.0015020254094029353, 0.0010323259603542583, 0.00013971005961808808]","[0.10979228486646884, 0.45004945598417406, 0.3135509396636993, 0.06627101879327399, 0.06033630069238378]",1.998133520073368,3.312928885976909,Agree,overall
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",One of my main goals in life has been to make my parents proud,Q27,matrix_likert,civic_participant,Agree,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.22891785577539303, 0.7051166363775535, 0.019575266313559582, 0.004949402422490675, 0.041440839111003165]","[0.10979228486646884, 0.45004945598417406, 0.3135509396636993, 0.06627101879327399, 0.06033630069238378]",0.781553053184506,2.0963484190880477,Agree,overall
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",Men make better political leaders than women do,Q29,matrix_likert,ai_research_assistant,Strongly disagree,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.011909485895129832, 0.011909485895129832, 0.2392084471986803, 0.736379642622573, 0.0005929383884869402]","[0.0137524557956778, 0.047151277013752456, 0.4764243614931238, 0.4056974459724951, 0.05697445972495088]",0.4133558899356657,1.498807458610505,Disagree,overall
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",Men make better political leaders than women do,Q29,matrix_likert,survey_respondent,Strongly disagree,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.029187061697510498, 0.029187061697510498, 0.2769191312254776, 0.6641009872394907, 0.0006057581400106531]","[0.0137524557956778, 0.047151277013752456, 0.4764243614931238, 0.4056974459724951, 0.05697445972495088]",0.3297130673664392,1.4151646360412775,Disagree,overall
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",Men make better political leaders than women do,Q29,matrix_likert,values_reflection,Disagree,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.024004206574870735, 0.024004206574870735, 0.545680630758875, 0.3754889447418264, 0.03082201134955702]","[0.0137524557956778, 0.047151277013752456, 0.4764243614931238, 0.4056974459724951, 0.05697445972495088]",0.0259063515349664,1.1113579202098052,Disagree,overall
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",Men make better political leaders than women do,Q29,matrix_likert,ai_opinion_simulator,Disagree,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.04136019507378233, 0.04136019507378233, 0.6468197204167819, 0.26970235085770317, 0.0007575385779502494]","[0.0137524557956778, 0.047151277013752456, 0.4764243614931238, 0.4056974459724951, 0.05697445972495088]",0.257152623490753,1.3426041921655918,Disagree,overall
4,"People talk about the changing roles of men and women today. For each of the following statements, please indicate how much you agree or disagree.",Men make better political leaders than women do,Q29,matrix_likert,civic_participant,Disagree,"['Agree strongly', 'Agree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.020845142420610144, 0.020845142420610144, 0.4740299100418496, 0.47443325470271075, 0.009846550414219385]","[0.0137524557956778, 0.047151277013752456, 0.4764243614931238, 0.4056974459724951, 0.05697445972495088]",0.0716881592080053,1.157139727882844,Disagree,overall
6,How much do you agree or disagree with the following statements?,Homosexual couples are as good parents as other couples,Q36,matrix_likert,ai_research_assistant,Agree,"['Agree strongly', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.24091563025307486, 0.7420724055887085, 0.004571681845891303, 0.004571681845891303, 0.0075374291021946165, 0.0003311713642394144]","[0.2235294117647059, 0.31666666666666665, 0.1803921568627451, 0.09019607843137255, 0.050980392156862744, 0.13823529411764707]",1.5771195925194177,3.227358822130429,Agree,overall
6,How much do you agree or disagree with the following statements?,Homosexual couples are as good parents as other couples,Q36,matrix_likert,survey_respondent,Agree,"['Agree strongly', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.39506747521806473, 0.5748197846371732, 0.008449751547870336, 0.003991380010185563, 0.015786214170615417, 0.0018853944160907507]","[0.2235294117647059, 0.31666666666666665, 0.1803921568627451, 0.09019607843137255, 0.050980392156862744, 0.13823529411764707]",1.1707558110849523,2.820995040695964,Agree,overall
6,How much do you agree or disagree with the following statements?,Homosexual couples are as good parents as other couples,Q36,matrix_likert,values_reflection,Agree strongly,"['Agree strongly', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.8654879430206752, 0.11716762529241613, 0.0011525721975072744, 0.0019002702980478326, 0.012391318893305709, 0.0019002702980478326]","[0.2235294117647059, 0.31666666666666665, 0.1803921568627451, 0.09019607843137255, 0.050980392156862744, 0.13823529411764707]",1.9366614374185227,3.586900667029534,Agree,overall
6,How much do you agree or disagree with the following statements?,Homosexual couples are as good parents as other couples,Q36,matrix_likert,ai_opinion_simulator,Agree,"['Agree strongly', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.05076391225008366, 0.7940811331656322, 0.08939122380801251, 0.047847674152537545, 0.015533861767417957, 0.0023821948563160825]","[0.2235294117647059, 0.31666666666666665, 0.1803921568627451, 0.09019607843137255, 0.050980392156862744, 0.13823529411764707]",0.8460142699450318,2.496253499556043,Agree,overall
6,How much do you agree or disagree with the following statements?,Homosexual couples are as good parents as other couples,Q36,matrix_likert,civic_participant,Agree strongly,"['Agree strongly', 'Agree', 'Neither agree nor disagree', 'Disagree', 'Strongly disagree', ""Don't know""]","[0.6400851011553997, 0.34263270492853065, 0.00313438928782838, 0.0013066078489828202, 0.010940093576715625, 0.0019011032025427587]","[0.2235294117647059, 0.31666666666666665, 0.1803921568627451, 0.09019607843137255, 0.050980392156862744, 0.13823529411764707]",1.5239007154792508,3.174139945090262,Agree,overall
17,Here are some questions about how much you trust people from various groups. Please indicate how much you trust...,People of another nationality,Q63,matrix_single_select,ai_research_assistant,Trust somewhat,"['Trust completely', 'Trust somewhat', 'Do not trust very much', 'Do not trust at all', ""Don't know""]","[0.001021176006979961, 0.9882690545820194, 0.0035699231370002215, 0.0035699231370002215, 0.0035699231370002215]","[0.0712890625, 0.6142578125, 0.12890625, 0.033203125, 0.15234375]",1.118784612529084,2.270211741939389,Trust somewhat,overall
17,Here are some questions about how much you trust people from various groups. Please indicate how much you trust...,People of another nationality,Q63,matrix_single_select,survey_respondent,Trust somewhat,"['Trust completely', 'Trust somewhat', 'Do not trust very much', 'Do not trust at all', ""Don't know""]","[0.00458301274803545, 0.9896553627294686, 0.0019205415074986677, 0.0019205415074986677, 0.0019205415074986677]","[0.0712890625, 0.6142578125, 0.12890625, 0.033203125, 0.15234375]",1.2058311301599287,2.3572582595702336,Trust somewhat,overall
17,Here are some questions about how much you trust people from various groups. Please indicate how much you trust...,People of another nationality,Q63,matrix_single_select,values_reflection,Trust somewhat,"['Trust completely', 'Trust somewhat', 'Do not trust very much', 'Do not trust at all', ""Don't know""]","[0.0031234833207895813, 0.981369278724489, 0.005169079318240443, 0.005169079318240443, 0.005169079318240443]","[0.0712890625, 0.6142578125, 0.12890625, 0.033203125, 0.15234375]",0.926992475419978,2.078419604830283,Trust somewhat,overall
17,Here are some questions about how much you trust people from various groups. Please indicate how much you trust...,People of another nationality,Q63,matrix_single_select,ai_opinion_simulator,Trust somewhat,"['Trust completely', 'Trust somewhat', 'Do not trust very much', 'Do not trust at all', ""Don't know""]","[0.000781104323531996, 0.9706380339992421, 0.009526953892408603, 0.009526953892408603, 0.009526953892408603]","[0.0712890625, 0.6142578125, 0.12890625, 0.033203125, 0.15234375]",0.8402864600403014,1.9917135894506064,Trust somewhat,overall
17,Here are some questions about how much you trust people from various groups. Please indicate how much you trust...,People of another nationality,Q63,matrix_single_select,civic_participant,Trust somewhat,"['Trust completely', 'Trust somewhat', 'Do not trust very much', 'Do not trust at all', ""Don't know""]","[0.0018885473163654809, 0.9782916282820783, 0.00660660813385212, 0.00660660813385212, 0.00660660813385212]","[0.0712890625, 0.6142578125, 0.12890625, 0.033203125, 0.15234375]",0.8876311226675426,2.0390582520778477,Trust somewhat,overall
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Trade unions,Q68,matrix_single_select,ai_research_assistant,Quite a lot,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.021632227922160477, 0.49160766524596283, 0.4344948867634513, 0.051893017115935976, 0.0003722029524893016]","[0.029411764705882353, 0.2529411764705882, 0.4235294117647059, 0.15098039215686274, 0.14313725490196078]",0.8433361946373168,2.2223091832467965,Not very much,overall
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Trade unions,Q68,matrix_single_select,survey_respondent,Not very much,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.04207431602831891, 0.3108894443964734, 0.5124131619870237, 0.12959801713712987, 0.005025060451054144]","[0.029411764705882353, 0.2529411764705882, 0.4235294117647059, 0.15098039215686274, 0.14313725490196078]",0.3590823759989001,1.7380553646083798,Not very much,overall
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Trade unions,Q68,matrix_single_select,values_reflection,Not very much,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.032310911103125305, 0.2106935817999123, 0.5050770180904904, 0.1640883264938908, 0.0878301625125811]","[0.029411764705882353, 0.2529411764705882, 0.4235294117647059, 0.15098039215686274, 0.14313725490196078]",0.0262203302804201,1.4051933188899,Not very much,overall
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Trade unions,Q68,matrix_single_select,ai_opinion_simulator,Not very much,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.0051795075909680955, 0.28279159997224895, 0.6781967131193045, 0.033774640185580476, 5.7539131897864313e-05]","[0.029411764705882353, 0.2529411764705882, 0.4235294117647059, 0.15098039215686274, 0.14313725490196078]",1.1687464833888388,2.547719471998319,Not very much,overall
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Trade unions,Q68,matrix_single_select,civic_participant,Not very much,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.012291367217865353, 0.19226933274244584, 0.5224835169505766, 0.21786969696929342, 0.05508608611981874]","[0.029411764705882353, 0.2529411764705882, 0.4235294117647059, 0.15098039215686274, 0.14313725490196078]",0.0874157246834566,1.4663887132929363,Not very much,overall
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Elections,Q76,matrix_single_select,ai_research_assistant,Quite a lot,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.3947183237170381, 0.5735493214881937, 0.022268482688212528, 0.009282884668584176, 0.00018098743797148278]","[0.18493150684931506, 0.4735812133072407, 0.25048923679060664, 0.053816046966731895, 0.03718199608610567]",0.6679078900086168,1.96042240466534,Quite a lot,overall
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Elections,Q76,matrix_single_select,survey_respondent,A great deal,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.5643922991011553, 0.3881304549593672, 0.02811607585485004, 0.01705326203677264, 0.0023079080478547996]","[0.18493150684931506, 0.4735812133072407, 0.25048923679060664, 0.053816046966731895, 0.03718199608610567]",0.6009265321400488,1.893441046796772,Quite a lot,overall
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Elections,Q76,matrix_single_select,values_reflection,A great deal,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.6189586552972425, 0.17752423885983754, 0.057633682161759285, 0.05086154599229762, 0.09502187768886308]","[0.18493150684931506, 0.4735812133072407, 0.25048923679060664, 0.053816046966731895, 0.03718199608610567]",0.5774760542525634,1.8699905689092868,Quite a lot,overall
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Elections,Q76,matrix_single_select,ai_opinion_simulator,Quite a lot,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.27693066427480023, 0.6641262537161282, 0.04812333359338335, 0.010737764571485061, 8.198384420322491e-05]","[0.18493150684931506, 0.4735812133072407, 0.25048923679060664, 0.053816046966731895, 0.03718199608610567]",0.4925917499322569,1.7851062645889804,Quite a lot,overall
18,"Here are the names of a number of organisations. For each one, please indicate how much confidence you have in them: is it a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?",Elections,Q76,matrix_single_select,civic_participant,A great deal,"['A great deal', 'Quite a lot', 'Not very much', 'None at all', ""Don't know""]","[0.47563817575915146, 0.32709112587748956, 0.08270158805818391, 0.06440806154096237, 0.05016104876421274]","[0.18493150684931506, 0.4735812133072407, 0.25048923679060664, 0.053816046966731895, 0.03718199608610567]",0.2573501787609771,1.5498646934177005,Quite a lot,overall
52,"Independently of whether you go to religious services or not, would you say you are:",,Q173,single_select,ai_research_assistant,A religious person,"['A religious person', 'Not a religious person', 'An atheist']","[0.437217175064051, 0.1253318132417353, 0.4374510116942136]","[0.35446985446985446, 0.5041580041580042, 0.14137214137214138]",0.4676903737997407,1.45717758816767,Not a religious person,overall
52,"Independently of whether you go to religious services or not, would you say you are:",,Q173,single_select,survey_respondent,Not a religious person,"['A religious person', 'Not a religious person', 'An atheist']","[0.34694975542454526, 0.3061004891509096, 0.34694975542454526]","[0.35446985446985446, 0.5041580041580042, 0.14137214137214138]",0.132242215172591,1.1217294295405202,Not a religious person,overall
52,"Independently of whether you go to religious services or not, would you say you are:",,Q173,single_select,values_reflection,Not a religious person,"['A religious person', 'Not a religious person', 'An atheist']","[0.22737517639420396, 0.545249647211592, 0.22737517639420396]","[0.35446985446985446, 0.5041580041580042, 0.14137214137214138]",0.0507087127633514,1.0401959271312806,Not a religious person,overall
52,"Independently of whether you go to religious services or not, would you say you are:",,Q173,single_select,ai_opinion_simulator,A religious person,"['A religious person', 'Not a religious person', 'An atheist']","[0.48919034963210717, 0.021498815356518177, 0.4893108350113746]","[0.35446985446985446, 0.5041580041580042, 0.14137214137214138]",1.3008512337003917,2.290338448068321,Not a religious person,overall
52,"Independently of whether you go to religious services or not, would you say you are:",,Q173,single_select,civic_participant,Not a religious person,"['A religious person', 'Not a religious person', 'An atheist']","[0.39445500876295936, 0.21108998247408134, 0.39445500876295936]","[0.35446985446985446, 0.5041580041580042, 0.14137214137214138]",0.2559729407447474,1.2454601551126767,Not a religious person,overall
56,"Please indicate for each of the following statements whether you think it can always be justified, never be justified, or something in between. (1 = Never justifiable, 10 = Always justifiable)",Prostitution,Q183,matrix_single_select,ai_research_assistant,2,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","[0.25845883992130475, 0.17763598968666486, 0.12208731123906846, 0.05089356920722261, 0.07404970625578615, 0.024040419843102, 0.01652272281579775, 0.01002153796971479, 0.007804781618393695, 0.2584851214429449]","[0.1932418162618796, 0.054910242872228086, 0.07497360084477296, 0.04751847940865892, 0.1562829989440338, 0.09503695881731784, 0.0791974656810982, 0.11087645195353749, 0.044350580781414996, 0.14361140443505807]",0.4701661455747941,2.6614782871215983,1,overall
56,"Please indicate for each of the following statements whether you think it can always be justified, never be justified, or something in between. (1 = Never justifiable, 10 = Always justifiable)",Prostitution,Q183,matrix_single_select,survey_respondent,1,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","[0.6122189344645208, 0.030480584129501463, 0.05694522808011387, 0.03913784473776888, 0.1205530487916136, 0.026899021083254218, 0.034539026754917844, 0.023738302788529574, 0.020948978683492613, 0.034539030486287176]","[0.1932418162618796, 0.054910242872228086, 0.07497360084477296, 0.04751847940865892, 0.1562829989440338, 0.09503695881731784, 0.0791974656810982, 0.11087645195353749, 0.044350580781414996, 0.14361140443505807]",0.474379614569085,2.6656917561158893,1,overall
56,"Please indicate for each of the following statements whether you think it can always be justified, never be justified, or something in between. (1 = Never justifiable, 10 = Always justifiable)",Prostitution,Q183,matrix_single_select,values_reflection,5,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","[0.15379269790729452, 0.003191866375875981, 0.02672516358923359, 0.014304952650742954, 0.536789292044916, 0.020813578331006517, 0.07264652654720898, 0.014304952650742954, 0.003616858446219885, 0.1538141114567585]","[0.1932418162618796, 0.054910242872228086, 0.07497360084477296, 0.04751847940865892, 0.1562829989440338, 0.09503695881731784, 0.0791974656810982, 0.11087645195353749, 0.044350580781414996, 0.14361140443505807]",0.6214193947805619,2.812731536327365,1,overall
56,"Please indicate for each of the following statements whether you think it can always be justified, never be justified, or something in between. (1 = Never justifiable, 10 = Always justifiable)",Prostitution,Q183,matrix_single_select,ai_opinion_simulator,1,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","[0.42005256314003375, 0.28869762317481307, 0.1545287021905876, 0.044273219707961865, 0.03448001817765306, 0.016287207325025498, 0.016287207325025498, 0.011194022975935814, 0.012684489818776179, 0.0015149461641876527]","[0.1932418162618796, 0.054910242872228086, 0.07497360084477296, 0.04751847940865892, 0.1562829989440338, 0.09503695881731784, 0.0791974656810982, 0.11087645195353749, 0.044350580781414996, 0.14361140443505807]",1.2004824315815918,3.391794573128396,1,overall
56,"Please indicate for each of the following statements whether you think it can always be justified, never be justified, or something in between. (1 = Never justifiable, 10 = Always justifiable)",Prostitution,Q183,matrix_single_select,civic_participant,5,"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","[0.3246428435887995, 0.01110866656882909, 0.034217101934319816, 0.023517047310755844, 0.19690582635639767, 0.026648305780882356, 0.034217101934319816, 0.014263810219885955, 0.009803363838836718, 0.3246759324669733]","[0.1932418162618796, 0.054910242872228086, 0.07497360084477296, 0.04751847940865892, 0.1562829989440338, 0.09503695881731784, 0.0791974656810982, 0.11087645195353749, 0.044350580781414996, 0.14361140443505807]",0.4080957244516208,2.5994078659984248,1,overall
57,Do you think that the New Zealand Government should or should not have the right to do each of the following?,Collect information about anyone living in New Zealand without their knowledge,Q198,matrix_single_select,ai_research_assistant,Definitely should not have the right,"['Definitely should have the right', 'Probably should have the right', 'Probably should not have the right', 'Definitely should not have the right']","[2.644211690593985e-05, 0.01993219433249497, 0.01993219433249497, 0.9601091692181041]","[0.10097087378640776, 0.24951456310679612, 0.33495145631067963, 0.3145631067961165]",2.057445277535792,3.365523504078592,Probably should not have the right,overall
57,Do you think that the New Zealand Government should or should not have the right to do each of the following?,Collect information about anyone living in New Zealand without their knowledge,Q198,matrix_single_select,survey_respondent,Definitely should not have the right,"['Definitely should have the right', 'Probably should have the right', 'Probably should not have the right', 'Definitely should not have the right']","[3.01043939562404e-05, 0.01767301565563836, 0.01767301565563836, 0.9646238642947671]","[0.10097087378640776, 0.24951456310679612, 0.33495145631067963, 0.3145631067961165]",2.1131820215752914,3.421260248118091,Probably should not have the right,overall
57,Do you think that the New Zealand Government should or should not have the right to do each of the following?,Collect information about anyone living in New Zealand without their knowledge,Q198,matrix_single_select,values_reflection,Definitely should not have the right,"['Definitely should have the right', 'Probably should have the right', 'Probably should not have the right', 'Definitely should not have the right']","[1.595360595392965e-05, 0.022466409427282504, 0.022466409427282504, 0.9550512275394811]","[0.10097087378640776, 0.24951456310679612, 0.33495145631067963, 0.3145631067961165]",2.040172836338769,3.3482510628815687,Probably should not have the right,overall
57,Do you think that the New Zealand Government should or should not have the right to do each of the following?,Collect information about anyone living in New Zealand without their knowledge,Q198,matrix_single_select,ai_opinion_simulator,Definitely should not have the right,"['Definitely should have the right', 'Probably should have the right', 'Probably should not have the right', 'Definitely should not have the right']","[1.8075898627811763e-05, 0.02246348036569281, 0.02246348036569281, 0.9550549633699866]","[0.10097087378640776, 0.24951456310679612, 0.33495145631067963, 0.3145631067961165]",2.0276370936868298,3.335715320229629,Probably should not have the right,overall
57,Do you think that the New Zealand Government should or should not have the right to do each of the following?,Collect information about anyone living in New Zealand without their knowledge,Q198,matrix_single_select,civic_participant,Definitely should not have the right,"['Definitely should have the right', 'Probably should have the right', 'Probably should not have the right', 'Definitely should not have the right']","[1.9272856857094932e-05, 0.050706097813615715, 0.050706097813615715, 0.8985685315159115]","[0.10097087378640776, 0.24951456310679612, 0.33495145631067963, 0.3145631067961165]",1.5644945507911214,2.872572777333921,Probably should not have the right,overall
58,How interested would you say you are in politics?,,Q199,single_select,ai_research_assistant,Somewhat interested,"['Very interested', 'Somewhat interested', 'Not very interested', 'Not at all interested']","[0.19609089053822193, 0.7754995565273404, 0.014204776467218797, 0.014204776467218797]","[0.18313953488372092, 0.5058139534883721, 0.2441860465116279, 0.06686046511627906]",0.5694522582257086,1.7502157531130502,Somewhat interested,overall
58,How interested would you say you are in politics?,,Q199,single_select,survey_respondent,Somewhat interested,"['Very interested', 'Somewhat interested', 'Not very interested', 'Not at all interested']","[0.35847491407629584, 0.46025178116132043, 0.09063665238119185, 0.09063665238119185]","[0.18313953488372092, 0.5058139534883721, 0.2441860465116279, 0.06686046511627906]",0.1464115568548424,1.3271750517421843,Somewhat interested,overall
